Vertex         ,Longitude (dd) ,Latitude (dd)  ,Z (Meters)     
879,107.7226848,33.5190285,0
880,107.7226855,33.5188122,0
881,107.7225105,33.5183313,0
882,107.7224706,33.5182215,0
883,107.722468,33.5182143,0
884,107.7224183,33.5180779,0
885,107.7223886,33.51798,0
886,107.7223183,33.5177485,0
887,107.7223167,33.5177157,0
888,107.7223153,33.5176895,0
889,107.7223084,33.5175536,0
890,107.7223078,33.5175416,0
891,107.7223185,33.5174628,0
892,107.7223188,33.5174624,0
893,107.7223195,33.5174571,0
894,107.7224902,33.5171897,0
895,107.7224902,33.5171897,0
896,107.7224902,33.5171896,0
897,107.7225111,33.5171564,0
898,107.7225348,33.5171324,0
899,107.7227656,33.5168984,0
900,107.7228968,33.5167654,0
901,107.7230373,33.5166231,0
902,107.723187,33.5164713,0
903,107.7233534,33.5163542,0
904,107.723494,33.5162552,0
905,107.7236593,33.5161388,0
906,107.7239861,33.5159087,0
907,107.7243194,33.5155827,0
908,107.7245042,33.515402,0
909,107.7245897,33.5152786,0
910,107.7248252,33.5149388,0
911,107.7248426,33.5149136,0
912,107.7249259,33.5147655,0
913,107.7250389,33.5145643,0
914,107.7252491,33.5141903,0
915,107.7255089,33.5136924,0
916,107.7255827,33.5134254,0
917,107.7255998,33.5133634,0
918,107.725612,33.5130719,0
919,107.7255919,33.5129667,0
920,107.7255754,33.5128808,0
921,107.7255521,33.5127588,0
922,107.7255346,33.5126672,0
923,107.7254815,33.5125415,0
924,107.7254232,33.5124037,0
925,107.7251513,33.5120896,0
926,107.7251512,33.5120895,0
927,107.7251511,33.5120893,0
928,107.7251511,33.5120893,0
929,107.7251509,33.5120891,0
930,107.7251514,33.5119424,0
931,107.7251515,33.5119266,0
932,107.7251516,33.5118699,0
933,107.7253448,33.5115713,0
934,107.7254256,33.5114464,0
935,107.7254685,33.5113893,0
936,107.7255417,33.5112917,0
937,107.7256485,33.5111495,0
938,107.7258168,33.5109251,0
939,107.7261162,33.5106133,0
940,107.7263347,33.5103858,0
941,107.7264421,33.5102739,0
942,107.7267289,33.5100377,0
943,107.7268257,33.509958,0
944,107.7268595,33.5099302,0
945,107.7268931,33.5099122,0
946,107.7269145,33.5099007,0
947,107.7271667,33.5097657,0
948,107.7272537,33.5096643,0
949,107.7272767,33.5096375,0
950,107.7272692,33.5095602,0
951,107.7272648,33.509514,0
952,107.7272554,33.5094172,0
953,107.7272386,33.5092384,0
954,107.7272249,33.5090936,0
955,107.7272256,33.5088724,0
956,107.7271937,33.5085128,0
957,107.7271302,33.5083594,0
958,107.7270791,33.5082361,0
959,107.7270702,33.5082145,0
960,107.7269981,33.5080406,0
961,107.7269848,33.5080086,0
962,107.7269644,33.5079593,0
963,107.7267672,33.5076824,0
964,107.7264383,33.5072945,0
965,107.7261094,33.5069342,0
966,107.7261093,33.5069342,0
967,107.726052,33.5068132,0
968,107.7259782,33.5066574,0
969,107.7257485,33.50627,0
970,107.7257483,33.5062698,0
971,107.7257483,33.5062697,0
972,107.7257482,33.5062689,0
973,107.7257482,33.5062686,0
974,107.7257482,33.5062686,0
975,107.7257161,33.5060208,0
976,107.725717,33.5060152,0
977,107.725717,33.5060151,0
978,107.7257521,33.5057991,0
979,107.7257834,33.5056061,0
980,107.7257834,33.5056061,0
981,107.7258043,33.5053221,0
982,107.7258179,33.5051361,0
983,107.7258179,33.505136,0
984,107.7258026,33.5047489,0
985,107.7257945,33.5045427,0
986,107.7257873,33.5043617,0
987,107.725673,33.5039882,0
988,107.7255586,33.5036146,0
989,107.7253614,33.5033376,0
990,107.7251643,33.5030606,0
991,107.7248355,33.5026451,0
992,107.7246717,33.5022465,0
993,107.7244423,33.5017484,0
994,107.7244422,33.5017482,0
995,107.7243773,33.5014024,0
996,107.7243124,33.5010566,0
997,107.7243134,33.5007386,0
998,107.7243144,33.5004205,0
999,107.7244042,33.4999339,0
1000,107.7246927,33.4994801,0
1001,107.7248374,33.4991196,0
1002,107.7249821,33.4987591,0
1003,107.725031,33.4984385,0
1004,107.7250798,33.4981178,0
1005,107.7250174,33.49769,0
1006,107.724955,33.4972622,0
1007,107.7249718,33.4969682,0
1008,107.7249887,33.4966742,0
1009,107.7250701,33.4961532,0
1010,107.7251514,33.4956328,0
1011,107.7251515,33.4956322,0
1012,107.7251175,33.4955699,0
1013,107.7251915,33.4951566,0
1014,107.7252656,33.4947433,0
1015,107.7252559,33.4942447,0
1016,107.7251456,33.4937475,0
1017,107.7251452,33.493746,0
1018,107.7248881,33.4934162,0
1019,107.7247261,33.4931666,0
1020,107.7245641,33.492917,0
1021,107.7243968,33.4926064,0
1022,107.7243967,33.4926062,0
1023,107.7243418,33.4922205,0
1024,107.7243317,33.4918725,0
1025,107.7242206,33.4915336,0
1026,107.724114,33.4914306,0
1027,107.724099,33.4914161,0
1028,107.7240856,33.4914031,0
1029,107.7240102,33.4913302,0
1030,107.7239184,33.4912414,0
1031,107.7238519,33.491173,0
1032,107.7238167,33.4911367,0
1033,107.7237208,33.4910379,0
1034,107.7237166,33.4910336,0
1035,107.7237165,33.4910335,0
1036,107.7236163,33.4909303,0
1037,107.7236145,33.4909277,0
1038,107.7236145,33.4909276,0
1039,107.723528,33.4908013,0
1040,107.7234487,33.4906854,0
1041,107.7234487,33.4906854,0
1042,107.7234487,33.4906854,0
1043,107.7234446,33.4906518,0
1044,107.7234415,33.4906268,0
1045,107.723433,33.4905569,0
1046,107.7234268,33.4905067,0
1047,107.7234268,33.4905066,0
1048,107.72345,33.4902903,0
1049,107.7236474,33.4899757,0
1050,107.7238449,33.4896611,0
1051,107.7241301,33.4893952,0
1052,107.7244153,33.4891293,0
1053,107.7247005,33.4888635,0
1054,107.7249312,33.4886759,0
1055,107.7251619,33.4884883,0
1056,107.7254603,33.4882115,0
1057,107.7257586,33.4879347,0
1058,107.7259338,33.487625,0
1059,107.7259475,33.4876008,0
1060,107.7260295,33.4874556,0
1061,107.7260853,33.4873278,0
1062,107.7260957,33.4873039,0
1063,107.7261709,33.4871314,0
1064,107.7263122,33.4868073,0
1065,107.726321,33.4866311,0
1066,107.7263221,33.486609,0
1067,107.7263361,33.4863276,0
1068,107.7263567,33.4861815,0
1069,107.7264599,33.485449,0
1070,107.7265007,33.4851597,0
1071,107.7265084,33.4851053,0
1072,107.7266587,33.4836854,0
1073,107.7266616,33.4836741,0
1074,107.7267798,33.4832095,0
1075,107.726852,33.4829258,0
1076,107.7269717,33.4826224,0
1077,107.7270782,33.4823526,0
1078,107.7271583,33.4822193,0
1079,107.7274813,33.4816815,0
1080,107.7274992,33.4816517,0
1081,107.7275776,33.4815211,0
1082,107.7275973,33.4814884,0
1083,107.727785,33.4812778,0
1084,107.7278164,33.4812426,0
1085,107.7279371,33.4811071,0
1086,107.7280603,33.4809689,0
1087,107.728183,33.4808313,0
1088,107.7291281,33.4800903,0
1089,107.7298825,33.4793395,0
1090,107.7300307,33.4791513,0
1091,107.7300695,33.479102,0
1092,107.7301191,33.479039,0
1093,107.7304007,33.478701,0
1094,107.7305923,33.4784569,0
1095,107.7306883,33.4783902,0
1096,107.7307109,33.4783746,0
1097,107.7307835,33.4783241,0
1098,107.7308617,33.4782698,0
1099,107.7309972,33.4781756,0
1100,107.7314899,33.4779563,0
1101,107.7316434,33.477888,0
1102,107.7316491,33.4778855,0
1103,107.7318669,33.4776718,0
1104,107.7319901,33.477551,0
1105,107.7320319,33.4775101,0
1106,107.7321998,33.4773358,0
1107,107.7322286,33.4773059,0
1108,107.7322627,33.4772706,0
1109,107.7324901,33.4770345,0
1110,107.7325836,33.4769375,0
1111,107.7330124,33.4765496,0
1112,107.7331126,33.476459,0
1113,107.73321,33.4762843,0
1114,107.7333378,33.4760552,0
1115,107.7334656,33.475826,0
1116,107.7334836,33.4757937,0
1117,107.7335527,33.4756698,0
1118,107.7335676,33.4756387,0
1119,107.7335975,33.4755763,0
1120,107.7340158,33.474702,0
1121,107.7340323,33.47466,0
1122,107.7340637,33.4745793,0
1123,107.7340771,33.4745452,0
1124,107.7341516,33.4743543,0
1125,107.7344555,33.474054,0
1126,107.7349313,33.4738256,0
1127,107.7350074,33.4737891,0
1128,107.7350512,33.473768,0
1129,107.7351187,33.4737356,0
1130,107.7367021,33.4734286,0
1131,107.7368792,33.4733626,0
1132,107.7370687,33.473292,0
1133,107.7374041,33.473167,0
1134,107.7374549,33.473148,0
1135,107.7376099,33.4730628,0
1136,107.7376153,33.4730598,0
1137,107.7382499,33.4727107,0
1138,107.7382694,33.4727,0
1139,107.7385791,33.4725296,0
1140,107.7389152,33.4722387,0
1141,107.7391016,33.4720774,0
1142,107.739468,33.4717602,0
1143,107.7396329,33.471559,0
1144,107.739988,33.4711255,0
1145,107.7403747,33.4706535,0
1146,107.7404142,33.4706053,0
1147,107.7405157,33.4704769,0
1148,107.7407376,33.4701961,0
1149,107.741045,33.4698072,0
1150,107.7413135,33.4695045,0
1151,107.7416583,33.4691158,0
1152,107.7418445,33.4689059,0
1153,107.7422787,33.4684658,0
1154,107.7424186,33.4683239,0
1155,107.7426232,33.4682352,0
1156,107.7428534,33.4681353,0
1157,107.742958,33.4680899,0
1158,107.743187,33.4680029,0
1159,107.744632,33.4674538,0
1160,107.744723,33.4674277,0
1161,107.7447269,33.4674265,0
1162,107.7448214,33.4673994,0
1163,107.7450952,33.4673208,0
1164,107.7453178,33.4672569,0
1165,107.7456011,33.4671756,0
1166,107.7458796,33.4670957,0
1167,107.7462637,33.4669854,0
1168,107.7465189,33.4669121,0
1169,107.7468118,33.4667968,0
1170,107.7469734,33.4667332,0
1171,107.7470391,33.4667074,0
1172,107.7471369,33.4666689,0
1173,107.7477667,33.4662093,0
1174,107.7483975,33.4657458,0
1175,107.7484457,33.4657104,0
1176,107.7484939,33.4656749,0
1177,107.7485983,33.4655982,0
1178,107.7487113,33.4655152,0
1179,107.7488001,33.4654502,0
1180,107.7489255,33.4653585,0
1181,107.7490234,33.4652868,0
1182,107.7491115,33.4652224,0
1183,107.7492465,33.4651236,0
1184,107.7493523,33.4650462,0
1185,107.7494227,33.4649715,0
1186,107.7494433,33.4649497,0
1187,107.7494762,33.4649147,0
1188,107.7494835,33.4648843,0
1189,107.749533,33.4646797,0
1190,107.7495421,33.4644914,0
1191,107.7495438,33.464457,0
1192,107.7495448,33.4644362,0
1193,107.7495449,33.4644356,0
1194,107.7493666,33.4640025,0
1195,107.7490422,33.4636162,0
1196,107.7488409,33.4633995,0
1197,107.7487014,33.4632097,0
1198,107.7486798,33.4632209,0
1199,107.7485587,33.4633227,0
1200,107.7484296,33.463472,0
1201,107.7482569,33.4637601,0
1202,107.7482502,33.4637711,0
1203,107.7477456,33.4634962,0
1204,107.7472036,33.4632959,0
1205,107.7471819,33.4632879,0
1206,107.7469337,33.4632574,0
1207,107.7462954,33.4632804,0
1208,107.7462879,33.4632807,0
1209,107.7461092,33.4632476,0
1210,107.7459774,33.4632232,0
1211,107.7459513,33.4632183,0
1212,107.7457859,33.4631649,0
1213,107.745755,33.4631549,0
1214,107.7457164,33.4631424,0
1215,107.7455186,33.4630094,0
1216,107.7452859,33.4626608,0
1217,107.7451699,33.4625417,0
1218,107.7449873,33.4624399,0
1219,107.744437,33.4622313,0
1220,107.744314,33.4621439,0
1221,107.7442278,33.4620309,0
1222,107.7441207,33.4617433,0
1223,107.7441096,33.4617136,0
1224,107.7440446,33.461314,0
1225,107.7440934,33.4608159,0
1226,107.7441621,33.460115,0
1227,107.7442984,33.4596972,0
1228,107.7443006,33.4596906,0
1229,107.7447007,33.4591027,0
1230,107.7448294,33.4588385,0
1231,107.7449844,33.4583169,0
1232,107.7450849,33.4577334,0
1233,107.7450262,33.4575603,0
1234,107.7450197,33.4575411,0
1235,107.7447743,33.4571297,0
1236,107.7446072,33.456667,0
1237,107.7445038,33.45648,0
1238,107.744339,33.4563237,0
1239,107.7437901,33.4559664,0
1240,107.7435736,33.4557256,0
1241,107.7433903,33.4554548,0
1242,107.7433066,33.4550579,0
1243,107.7431803,33.4546754,0
1244,107.7430298,33.4543543,0
1245,107.7429696,33.4542591,0
1246,107.7428233,33.4540277,0
1247,107.7421121,33.4531873,0
1248,107.7414703,33.4526215,0
1249,107.7413167,33.4524862,0
1250,107.7410404,33.4521408,0
1251,107.7408086,33.4516075,0
1252,107.7406841,33.4509591,0
1253,107.7406699,33.4501282,0
1254,107.7406697,33.4501168,0
1255,107.7407642,33.449405,0
1256,107.7407895,33.449319,0
1257,107.7407878,33.4493189,0
1258,107.7407276,33.4493296,0
1259,107.740646,33.4493476,0
1260,107.7405611,33.4493695,0
1261,107.7404715,33.4493959,0
1262,107.7403827,33.4494247,0
1263,107.7402849,33.4494588,0
1264,107.7399092,33.4495992,0
1265,107.7397492,33.4496555,0
1266,107.7396618,33.4496835,0
1267,107.7395798,33.4497072,0
1268,107.7395016,33.4497273,0
1269,107.7394263,33.4497439,0
1270,107.7392649,33.4497742,0
1271,107.7391006,33.4498005,0
1272,107.7389337,33.4498229,0
1273,107.7387643,33.4498412,0
1274,107.7385926,33.4498554,0
1275,107.7384187,33.4498656,0
1276,107.738243,33.4498717,0
1277,107.7380656,33.4498738,0
1278,107.7378866,33.4498717,0
1279,107.7377065,33.4498656,0
1280,107.7375255,33.4498554,0
1281,107.737344,33.4498411,0
1282,107.7371622,33.4498228,0
1283,107.7369804,33.4498005,0
1284,107.7367991,33.4497742,0
1285,107.7366185,33.449744,0
1286,107.7365178,33.4497237,0
1287,107.7364132,33.4496981,0
1288,107.7363036,33.4496669,0
1289,107.7361868,33.4496295,0
1290,107.7360855,33.4495943,0
1291,107.735973,33.4495528,0
1292,107.7356046,33.4494098,0
1293,107.7354698,33.4493589,0
1294,107.7353379,33.4493121,0
1295,107.7352183,33.4492732,0
1296,107.7350964,33.4492382,0
1297,107.7349809,33.44921,0
1298,107.7348699,33.4491883,0
1299,107.7347625,33.4491729,0
1300,107.7346371,33.4491604,0
1301,107.7345063,33.4491516,0
1302,107.7343693,33.4491463,0
1303,107.7343137,33.4491456,0
1304,107.734225,33.449145,0
1305,107.7341247,33.4491457,0
1306,107.7340746,33.4491462,0
1307,107.7339126,33.4491514,0
1308,107.7337437,33.4491596,0
1309,107.733735,33.44916,0
1310,107.733525,33.449173,0
1311,107.7334191,33.4491801,0
1312,107.7332102,33.4491941,0
1313,107.733109,33.4492016,0
1314,107.732998,33.44921,0
1315,107.732804,33.449227,0
1316,107.732627,33.449245,0
1317,107.732491,33.4492609,0
1318,107.7324558,33.4492651,0
1319,107.7322945,33.449288,0
1320,107.7321417,33.4493133,0
1321,107.7319963,33.4493414,0
1322,107.7319129,33.44936,0
1323,107.731852,33.449374,0
1324,107.7317608,33.4493971,0
1325,107.7317139,33.4494092,0
1326,107.731582,33.4494481,0
1327,107.7314558,33.4494904,0
1328,107.731335,33.4495364,0
1329,107.7312193,33.449586,0
1330,107.7311087,33.4496393,0
1331,107.731003,33.4496964,0
1332,107.7309697,33.4497166,0
1333,107.730943,33.4497328,0
1334,107.7308822,33.4497736,0
1335,107.7308202,33.4498192,0
1336,107.7307562,33.4498702,0
1337,107.7306885,33.449928,0
1338,107.7306151,33.4499944,0
1339,107.7303207,33.4502759,0
1340,107.730252,33.4503394,0
1341,107.7301894,33.4503947,0
1342,107.7301157,33.450456,0
1343,107.7300451,33.4505102,0
1344,107.7299762,33.4505582,0
1345,107.7299084,33.4506007,0
1346,107.7298501,33.4506331,0
1347,107.7297876,33.4506643,0
1348,107.7297201,33.4506946,0
1349,107.7296464,33.4507245,0
1350,107.729508,33.4507745,0
1351,107.7291795,33.4508841,0
1352,107.7290965,33.4509144,0
1353,107.7290226,33.4509437,0
1354,107.7289509,33.4509752,0
1355,107.7288849,33.4510075,0
1356,107.7288235,33.4510412,0
1357,107.7287663,33.4510766,0
1358,107.7287085,33.4511121,0
1359,107.728542,33.4512079,0
1360,107.7284945,33.4512384,0
1361,107.7284547,33.4512674,0
1362,107.728414,33.4513021,0
1363,107.7283813,33.4513371,0
1364,107.7283561,33.4513728,0
1365,107.728338,33.4514097,0
1366,107.7283318,33.451429,0
1367,107.7283274,33.45145,0
1368,107.7283248,33.451473,0
1369,107.7283239,33.4514983,0
1370,107.7283266,33.451551,0
1371,107.7283391,33.4516595,0
1372,107.7283427,33.4517048,0
1373,107.7283428,33.4517508,0
1374,107.728338,33.4517904,0
1375,107.7283291,33.4518269,0
1376,107.7283166,33.4518641,0
1377,107.7283002,33.4519025,0
1378,107.7282799,33.4519426,0
1379,107.7282349,33.4520173,0
1380,107.7281434,33.4521524,0
1381,107.7281088,33.4522062,0
1382,107.7280768,33.4522622,0
1383,107.7280525,33.4523139,0
1384,107.728037,33.4523535,0
1385,107.7280231,33.4523944,0
1386,107.7280107,33.4524369,0
1387,107.7279998,33.452481,0
1388,107.7279822,33.4525746,0
1389,107.72797,33.4526769,0
1390,107.7279639,33.452767,0
1391,107.7279608,33.4528685,0
1392,107.7279614,33.4531988,0
1393,107.7279597,33.4533147,0
1394,107.7279544,33.453423,0
1395,107.727945,33.4535197,0
1396,107.7279313,33.4536076,0
1397,107.7279131,33.4536891,0
1398,107.7278901,33.4537653,0
1399,107.7278621,33.4538368,0
1400,107.7278005,33.4539703,0
1401,107.7277424,33.4540821,0
1402,107.7277133,33.4541326,0
1403,107.727684,33.4541798,0
1404,107.7276543,33.4542239,0
1405,107.7276382,33.4542459,0
1406,107.7276242,33.4542651,0
1407,107.7275997,33.454295,0
1408,107.7275721,33.4543247,0
1409,107.7275414,33.4543543,0
1410,107.727507,33.4543843,0
1411,107.7274259,33.4544468,0
1412,107.7272744,33.4545517,0
1413,107.7272501,33.4545685,0
1414,107.7271779,33.4546219,0
1415,107.7271407,33.4546525,0
1416,107.7271079,33.4546821,0
1417,107.7270788,33.4547115,0
1418,107.7270531,33.454741,0
1419,107.7270183,33.4547887,0
1420,107.7269884,33.4548402,0
1421,107.7269633,33.4548956,0
1422,107.726943,33.4549551,0
1423,107.7269273,33.4550187,0
1424,107.7269163,33.4550869,0
1425,107.7269098,33.4551598,0
1426,107.7269079,33.4552381,0
1427,107.7269095,33.4553047,0
1428,107.726914,33.4553756,0
1429,107.7269214,33.4554517,0
1430,107.7269318,33.4555344,0
1431,107.7269561,33.4556894,0
1432,107.7270216,33.4560618,0
1433,107.7270364,33.4561587,0
1434,107.7270476,33.4562451,0
1435,107.7270561,33.4563319,0
1436,107.7270609,33.4564121,0
1437,107.727062,33.4564869,0
1438,107.7270619,33.4564913,0
1439,107.7270595,33.4565569,0
1440,107.7270535,33.4566213,0
1441,107.727044,33.4566819,0
1442,107.727031,33.456739,0
1443,107.7270143,33.4567928,0
1444,107.7269939,33.4568435,0
1445,107.7269698,33.4568912,0
1446,107.726942,33.4569359,0
1447,107.7269104,33.4569777,0
1448,107.7268324,33.457066,0
1449,107.7268318,33.4570666,0
1450,107.7268319,33.45713,0
1451,107.7268346,33.4571875,0
1452,107.72684,33.4572405,0
1453,107.7268482,33.4572896,0
1454,107.7268592,33.4573353,0
1455,107.7268733,33.4573777,0
1456,107.7268903,33.4574171,0
1457,107.7269104,33.4574536,0
1458,107.7269356,33.4574904,0
1459,107.7269667,33.4575292,0
1460,107.727006,33.4575726,0
1461,107.7270938,33.4576627,0
1462,107.7271308,33.4577025,0
1463,107.7271671,33.457746,0
1464,107.7271959,33.4577867,0
1465,107.7272297,33.4578459,0
1466,107.7272587,33.4579107,0
1467,107.7272834,33.4579817,0
1468,107.727304,33.4580603,0
1469,107.7273062,33.4580709,0
1470,107.7273186,33.4581327,0
1471,107.7273314,33.4582147,0
1472,107.7273652,33.4585068,0
1473,107.7273816,33.4586211,0
1474,107.7273831,33.4586292,0
1475,107.7273925,33.4586803,0
1476,107.7274048,33.4587349,0
1477,107.7274185,33.4587858,0
1478,107.7274339,33.4588336,0
1479,107.7274524,33.4588833,0
1480,107.7274736,33.4589347,0
1481,107.7275254,33.459045,0
1482,107.7275797,33.4591485,0
1483,107.7277134,33.4593912,0
1484,107.7277752,33.4595131,0
1485,107.7278023,33.4595728,0
1486,107.7278256,33.4596296,0
1487,107.7278455,33.4596845,0
1488,107.7278622,33.4597378,0
1489,107.7279403,33.460015,0
1490,107.7279673,33.4601196,0
1491,107.7279898,33.4602151,0
1492,107.7280091,33.4603076,0
1493,107.7280244,33.4603936,0
1494,107.7280358,33.460474,0
1495,107.7280433,33.4605488,0
1496,107.728047,33.4606206,0
1497,107.7280466,33.4606869,0
